HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WinRM/Debug,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WinRM/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Winsock-AFD/Operational,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Winsock-WS2HELP/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Winsrv/Analytic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Wired-AutoConfig/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Wired-AutoConfig/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WLAN-Autoconfig/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WLAN-AutoConfig/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WLANConnectionFlow/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WMI-Activity/Trace,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WMPDMCCore/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WMPDMCUI/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WMPNSS-PublicAPI/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WMPNSS-Service/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WMPNSSUI/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Wordpad/Admin,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Wordpad/Debug,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Wordpad/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WPD-ClassInstaller/Analytic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WPD-ClassInstaller/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WPD-CompositeClassDriver/Analytic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WPD-CompositeClassDriver/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WPD-MTPClassDriver/Operational,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WSC-SRV/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WUSA/Debug,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WWAN-MM-Events/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WWAN-NDISUIO-EVENTS/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WWAN-SVC-Events/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-WWAN-UI-Events/Diagnostic,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\muxencode,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Setup,Enabled,RegDword,1,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\TabletPC_InputPanel_Channel,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\WINDOWS_MP4SDECD_CHANNEL,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\WMPSetup,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Event Logs Logging Status,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\WMPSyncEngine,Enabled,RegDword,0,,,"Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:53:26.1704188,
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),"FileName: cmmgr32.exe Path1:  Path2: ",Timestamp: 2025-01-15 06:16:44.9533997,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),"FileName: dvdmaker.exe Path1: %ProgramFiles%\DVD Maker\dvdmaker.exe Path2: ",Timestamp: 2025-02-07 11:49:53.8272181,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),FileName: IEXPLORE.EXE Path1: C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE Path2: C:\Program Files (x86)\Internet Explorer;,Timestamp: 2025-01-15 06:16:44.9533997,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),"FileName: install.exe Path1:  Path2: ",Timestamp: 2009-07-14 04:53:25.7960181,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),"FileName: Journal.exe Path1: %ProgramFiles%\Windows Journal\Journal.exe Path2: ",Timestamp: 2025-02-07 11:49:53.7960180,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),"FileName: migwiz.exe Path1:  Path2: ",Timestamp: 2009-07-14 04:53:25.7960181,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),"FileName: mip.exe Path1: %CommonProgramFiles%\Microsoft Shared\Ink\mip.exe Path2: ",Timestamp: 2025-02-07 11:49:53.9052182,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),FileName: mplayer2.exe Path1: %ProgramFiles(x86)%\Windows Media Player\wmplayer.exe Path2: %ProgramFiles(x86)%\Windows Media Player,Timestamp: 2009-07-14 04:53:25.7960181,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),FileName: pbrush.exe Path1: %SystemRoot%\System32\mspaint.exe Path2: %SystemRoot%\System32,Timestamp: 2009-07-14 04:53:25.7960181,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),FileName: PowerShell.exe Path1: %SystemRoot%\system32\WindowsPowerShell\v1.0\PowerShell.exe Path2: %SystemRoot%\system32\WindowsPowerShell\v1.0\,Timestamp: 2009-07-14 04:53:25.7960181,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),"FileName: setup.exe Path1:  Path2: ",Timestamp: 2009-07-14 04:53:25.7960181,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),"FileName: sidebar.exe Path1: ""%ProgramFiles%\Windows Sidebar\sidebar.exe"" Path2: ",Timestamp: 2009-07-14 04:53:25.7960181,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),"FileName: SnippingTool.exe Path1: %SystemRoot%\system32\SnippingTool.exe Path2: ",Timestamp: 2025-02-07 11:49:53.8740182,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),"FileName: table30.exe Path1:  Path2: ",Timestamp: 2009-07-14 04:53:25.7960181,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),"FileName: TabTip.exe Path1: %CommonProgramFiles%\microsoft shared\ink\TabTip.exe Path2: ",Timestamp: 2025-02-07 11:49:53.8584182,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),FileName: wab.exe Path1: %ProgramFiles%\Windows Mail\wab.exe Path2: %ProgramFiles%\Windows Mail,Timestamp: 2009-07-14 04:53:25.7960181,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),"FileName: wabmig.exe Path1: %ProgramFiles%\Windows Mail\wabmig.exe Path2: ",Timestamp: 2009-07-14 04:53:25.7960181,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),FileName: wmplayer.exe Path1: %ProgramFiles(x86)%\Windows Media Player\wmplayer.exe Path2: %ProgramFiles(x86)%\Windows Media Player,Timestamp: 2009-07-14 04:53:25.7960181,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),"FileName: WORDPAD.EXE Path1: ""%ProgramFiles%\Windows NT\Accessories\WORDPAD.EXE"" Path2: ",Timestamp: 2009-07-14 04:53:25.7960181,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,App Paths,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\App Paths,Multiple,(plugin),"FileName: WRITE.EXE Path1: ""%ProgramFiles%\Windows NT\Accessories\WORDPAD.EXE"" Path2: ",Timestamp: 2009-07-14 04:53:25.7960181,,Displays list of installed software and the associated application paths,False,False,2025-02-07 11:49:18.4957963,output\20250315134057\20250315134057_AppPaths_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
artifacts\registry.0xfffff8a00165c010.SOFTWARE.reg,Software,Add/Remove Programs Entries,Installed Software,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\Uninstall,Multiple,(plugin),"KeyName: AddressBook DisplayName:  DisplayVersion:  Publisher:  InstallDate: ",Timestamp: 2009-07-14 04:53:26.1548187,"InstallSource:  InstallLocation:  UninstallString: ",Displays installed software,False,False,2025-02-07 11:54:39.2712370,output\20250315134057\20250315134057_UnInstall_registry.0xfffff8a00165c010.SOFTWARE.reg.csv
